읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당이학영,미래통합당심규철,민중당김도현,계,무효투표수,기권수
합계,,232665,160765,91256,64167,3511,158934,1831,71900
거소·선상투표,,318,306,170,122,6,298,8,12
관외사전투표,,11868,11862,7650,3691,280,11621,241,6
국외부재자투표,,851,211,153,50,3,206,5,640
국외부재자투표(공관),,0,6,4,2,0,6,0,-6
군포1동,소계,26483,15880,8495,6807,359,15661,219,10603
,관내사전투표,4111,4111,2460,1546,68,4074,37,0
,군포1동제1투,3090,1398,674,652,33,1359,39,1692
,군포1동제2투,3624,1447,699,682,39,1420,27,2177
,군포1동제3투,3160,1537,739,734,48,1521,16,1623
,군포1동제4투,3203,1555,825,667,39,1531,24,1648
,군포1동제5투,374,139,75,59,2,136,3,235
,군포1동제6투,171,101,43,57,0,100,1,70
,군포1동제7투,3937,2466,1265,1124,47,2436,30,1471
,군포1동제8투,2721,1733,935,726,46,1707,26,988
,군포1동제9투,2092,1393,780,560,37,1377,16,699
군포2동,소계,41688,28563,16267,11367,620,28254,309,13125
,관내사전투표,7942,7940,5132,2602,143,7877,63,2
,군포2동제1투,3245,1845,947,844,32,1823,22,1400
,군포2동제2투,2946,1566,849,656,36,1541,25,1380
,군포2동제3투,2917,1709,873,781,37,1691,18,1208
,군포2동제4투,3499,2182,1145,953,50,2148,34,1317
,군포2동제5투,2464,1680,962,647,53,1662,18,784
,군포2동제6투,2486,1394,744,604,23,1371,23,1092
,군포2동제7투,3811,2294,1203,1001,67,2271,23,1517
,군포2동제8투,4052,2377,1385,931,34,2350,27,1675
,군포2동제9투,1971,1425,836,525,51,1412,13,546
,군포2동제10투,1220,968,420,528,11,959,9,252
,군포2동제11투,3415,2101,1236,793,46,2075,26,1314
,군포2동제12투,1720,1082,535,502,37,1074,8,638
산본1동,소계,13974,8580,4582,3679,205,8466,114,5394
,관내사전투표,2898,2898,1754,1074,44,2872,26,0
,산본1동제1투,2602,1232,626,556,30,1212,20,1370
,산본1동제2투,1566,770,342,380,34,756,14,796
,산본1동제3투,2110,1083,536,498,34,1068,15,1027
,산본1동제4투,2194,1249,623,581,29,1233,16,945
,산본1동제5투,2604,1348,701,590,34,1325,23,1256
산본2동,소계,21461,15416,8282,6704,293,15279,137,6045
,관내사전투표,4080,4079,2569,1415,70,4054,25,1
,산본2동제1투,2723,1643,795,799,31,1625,18,1080
,산본2동제2투,2014,1163,671,449,33,1153,10,851
,산본2동제3투,2651,1695,932,716,33,1681,14,956
,산본2동제4투,2211,1507,734,724,31,1489,18,704
,산본2동제5투,2153,1384,789,542,29,1360,24,769
,산본2동제6투,2652,1813,876,894,32,1802,11,839
,산본2동제7투,2977,2132,916,1165,34,2115,17,845
금정동,소계,15405,9255,5156,3739,246,9141,114,6150
,관내사전투표,3321,3320,2101,1104,85,3290,30,1
,금정동제1투,3094,1541,803,654,58,1515,26,1553
,금정동제2투,3217,1557,803,690,44,1537,20,1660
,금정동제3투,3373,1667,862,743,40,1645,22,1706
,금정동제4투,2400,1170,587,548,19,1154,16,1230
재궁동,소계,17763,12081,7044,4597,294,11935,146,5682
,관내사전투표,4674,4674,3081,1437,108,4626,48,0
,재궁동제1투,2830,1645,835,747,46,1628,17,1185
,재궁동제2투,2762,1508,824,613,46,1483,25,1254
,재궁동제3투,2709,1563,823,686,32,1541,22,1146
,재궁동제4투,2661,1585,882,648,33,1563,22,1076
,재궁동제5투,2127,1106,599,466,29,1094,12,1021
오금동,소계,17646,12458,7418,4653,265,12336,122,5188
,관내사전투표,3988,3988,2685,1198,73,3956,32,0
,오금동제1투,3020,1909,967,875,46,1888,21,1111
,오금동제2투,2957,1774,980,733,39,1752,22,1183
,오금동제3투,2468,1281,678,559,29,1266,15,1187
,오금동제4투,1921,1266,684,539,28,1251,15,655
,오금동제5투,3292,2240,1424,749,50,2223,17,1052
