읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당고영인,미래통합당김명연,민중당김동우,국가혁명배당금당전은아,계,무효투표수,기권수
합계,,132915,76381,42009,31086,1427,837,75359,1022,56534
거소·선상투표,,215,207,97,79,9,11,196,11,8
관외사전투표,,6009,6008,3533,2070,149,104,5856,152,1
국외부재자투표,,210,53,39,14,0,0,53,0,157
국외부재자투표(공관),,0,4,2,2,0,0,4,0,-4
와동,소계,31500,15490,8933,5842,316,206,15297,193,16010
,관내사전투표,4270,4269,2783,1338,70,40,4231,38,1
,와동제1투,3047,1195,691,444,25,16,1176,19,1852
,와동제2투,3863,1862,1006,769,38,23,1836,26,2001
,와동제3투,3457,1709,894,726,40,25,1685,24,1748
,와동제4투,3679,1539,831,633,36,19,1519,20,2140
,와동제5투,3194,969,540,383,22,13,958,11,2225
,와동제6투,2714,1088,617,416,28,21,1082,6,1626
,와동제7투,3917,1573,836,655,34,24,1549,24,2344
,와동제8투,3359,1286,735,478,23,25,1261,25,2073
선부1동,소계,12607,7801,4111,3342,168,64,7685,116,4806
,관내사전투표,2689,2690,1590,1002,54,16,2662,28,-1
,선부1동제1투,1155,495,254,217,7,4,482,13,660
,선부1동제2투,1670,933,466,428,22,7,923,10,737
,선부1동제3투,1977,1012,526,429,32,9,996,16,965
,선부1동제4투,2211,1093,507,517,28,13,1065,28,1118
,선부1동제5투,2905,1578,768,749,25,15,1557,21,1327
선부2동,소계,14823,7796,4199,3254,146,89,7688,108,7027
,관내사전투표,2555,2555,1530,956,25,31,2542,13,0
,선부2동제1투,2373,986,476,463,15,12,966,20,1387
,선부2동제2투,2332,1093,567,465,30,16,1078,15,1239
,선부2동제3투,3019,1307,662,577,27,10,1276,31,1712
,선부2동제4투,3223,1312,704,538,37,13,1292,20,1911
,선부2동제5투,1321,543,260,255,12,7,534,9,778
선부3동,소계,28579,16179,9024,6546,282,132,15984,195,12400
,관내사전투표,3863,3863,2409,1346,50,17,3822,41,0
,선부3동제1투,2853,1043,618,372,21,14,1025,18,1810
,선부3동제2투,2864,1161,598,507,24,13,1142,19,1703
,선부3동제3투,2768,991,532,413,21,14,980,11,1777
,선부3동제4투,3982,2237,1097,1066,33,11,2207,30,1745
,선부3동제5투,2976,1507,836,620,32,10,1498,9,1469
,선부3동제6투,3969,2280,1189,994,53,21,2257,23,1689
,선부3동제7투,2107,1253,652,530,26,15,1223,30,854
,선부3동제8투,3197,1844,1093,698,22,17,1830,14,1353
원곡동,소계,5792,2538,1267,1170,35,34,2506,32,3254
,관내사전투표,995,995,548,418,11,7,984,11,0
,원곡동제1투,1283,338,135,186,8,6,335,3,945
,원곡동제2투,1111,347,156,181,2,3,342,5,764
,원곡동제3투,2403,858,428,385,14,18,845,13,1545
백운동,소계,15320,9591,5058,4167,171,91,9487,104,5729
,관내사전투표,3337,3337,1954,1270,57,19,3300,37,0
,백운동제1투,2341,1266,676,530,26,18,1250,16,1075
,백운동제2투,2706,1547,739,752,25,15,1531,16,1159
,백운동제3투,2769,1472,720,687,31,17,1455,17,1297
,백운동제4투,1397,814,405,386,8,8,807,7,583
,백운동제5투,2770,1155,564,542,24,14,1144,11,1615
신길동,소계,17860,10713,5746,4599,151,106,10602,111,7147
,관내사전투표,3094,3094,1889,1132,37,15,3073,21,0
,신길동제1투,2549,1450,611,801,13,12,1437,13,1099
,신길동제2투,2421,1428,691,692,12,16,1411,17,993
,신길동제3투,2183,836,439,362,15,8,824,12,1347
,신길동제4투,2182,1151,598,500,17,19,1134,17,1031
,신길동제5투,2854,1307,685,555,26,23,1289,18,1547
,신길동제6투,2577,1447,833,557,31,13,1434,13,1130
잘못 투입·구분된 투표지,,0,1,0,1,0,0,1,0,-1
