읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당이철휘,미래통합당최춘식,민중당이명원,국가혁명배당금당원승헌,계,무효투표수,기권수
합계,,55094,35180,14624,18968,567,393,34552,628,19914
거소·선상투표,,446,405,182,132,25,22,361,44,41
관외사전투표,,3210,3206,1628,1420,55,34,3137,69,4
국외부재자투표,,165,39,28,11,0,0,39,0,126
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
가평읍,소계,16118,9972,4337,5262,136,88,9823,149,6146
,관내사전투표,3649,3649,1917,1624,50,22,3613,36,0
,가평읍제1투,2493,1134,432,646,23,13,1114,20,1359
,가평읍제2투,2065,1052,428,585,10,8,1031,21,1013
,가평읍제3투,3076,1524,626,828,22,15,1491,33,1552
,가평읍제4투,1448,748,302,413,13,8,736,12,700
,가평읍제5투,976,533,190,325,6,5,526,7,443
,가평읍제6투,921,486,192,271,7,8,478,8,435
,가평읍제7투,878,492,159,322,2,2,485,7,386
,가평읍제8투,612,354,91,248,3,7,349,5,258
설악면,소계,7648,4666,1738,2749,73,48,4608,58,2982
,관내사전투표,1751,1750,776,917,23,12,1728,22,1
,설악면제1투,1942,881,275,564,19,8,866,15,1061
,설악면제2투,824,437,118,294,10,8,430,7,387
,설악면제3투,1027,548,188,338,7,8,541,7,479
,설악면제4투,526,307,108,191,2,3,304,3,219
,설악면제5투,1578,743,273,445,12,9,739,4,835
청평면,소계,11789,7141,2874,4010,93,79,7056,85,4648
,관내사전투표,2345,2345,1188,1090,26,25,2329,16,0
,청평면제1투,2998,1445,548,828,23,18,1417,28,1553
,청평면제2투,1365,742,187,523,9,11,730,12,623
,청평면제3투,326,152,38,110,2,1,151,1,174
,청평면제4투,3220,1562,610,890,22,18,1540,22,1658
,청평면제5투,415,227,71,145,6,2,224,3,188
,청평면제6투,708,440,177,251,5,4,437,3,268
,청평면제7투,412,228,55,173,0,0,228,0,184
상면,소계,4669,2980,1091,1770,43,33,2937,43,1689
,관내사전투표,919,919,426,453,14,12,905,14,0
,상면제1투,1163,661,220,415,10,7,652,9,502
,상면제2투,911,474,165,290,8,6,469,5,437
,상면제3투,383,228,66,153,3,3,225,3,155
,상면제4투,775,405,106,285,6,4,401,4,370
,상면제5투,518,293,108,174,2,1,285,8,225
북면,소계,3378,2174,813,1268,31,17,2129,45,1204
,관내사전투표,699,699,308,365,11,4,688,11,0
,북면제1투,1054,552,169,353,9,4,535,17,502
,북면제2투,622,350,122,216,2,4,344,6,272
,북면제3투,617,331,144,174,3,3,324,7,286
,북면제4투,386,242,70,160,6,2,238,4,144
조종면,소계,7671,4595,1931,2346,111,72,4460,135,3076
,관내사전투표,1568,1568,726,745,26,19,1516,52,0
,조종면제1투,1679,733,293,403,11,10,717,16,946
,조종면제2투,1028,491,190,287,5,5,487,4,537
,조종면제3투,1085,512,252,219,13,12,496,16,573
,조종면제4투,1329,686,278,304,43,24,649,37,643
,조종면제5투,489,311,94,201,6,1,302,9,178
,조종면제6투,493,294,98,187,7,1,293,1,199
잘못 투입·구분된 투표지,,0,2,2,0,0,0,2,0,-2
