읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김승원,미래통합당이창성,국가혁명배당금당변진선,계,무효투표수,기권수
합계,,197868,131560,76875,51428,1618,129921,1639,66308
거소·선상투표,,463,435,232,148,23,403,32,28
관외사전투표,,11839,11830,7854,3553,198,11605,225,9
국외부재자투표,,604,148,92,55,0,147,1,456
국외부재자투표(공관),,0,7,6,1,0,7,0,-7
파장동,소계,20058,12875,7405,5159,178,12742,133,7183
,관내사전투표,4365,4365,2765,1512,55,4332,33,0
,파장동제1투,1661,759,380,362,13,755,4,902
,파장동제2투,2599,1303,677,591,19,1287,16,1296
,파장동제3투,2633,1184,596,554,17,1167,17,1449
,파장동제4투,2036,1048,542,465,18,1025,23,988
,파장동제5투,2332,1013,502,475,26,1003,10,1319
,파장동제6투,2290,1578,954,594,18,1566,12,712
,파장동제7투,2142,1625,989,606,12,1607,18,517
정자1동,소계,23242,15292,9049,5946,146,15141,151,7950
,관내사전투표,4321,4320,2843,1410,29,4282,38,1
,정자1동제1투,2611,1287,666,576,24,1266,21,1324
,정자1동제2투,2025,933,493,414,15,922,11,1092
,정자1동제3투,3501,1919,1032,836,20,1888,31,1582
,정자1동제4투,3849,2230,1222,961,25,2208,22,1619
,정자1동제5투,2968,2084,1280,772,17,2069,15,884
,정자1동제6투,3967,2519,1513,977,16,2506,13,1448
정자2동,소계,23537,14905,8480,6049,195,14724,181,8632
,관내사전투표,3843,3842,2431,1337,36,3804,38,1
,정자2동제1투,2706,1152,561,551,24,1136,16,1554
,정자2동제2투,2952,1665,862,764,18,1644,21,1287
,정자2동제3투,3494,1782,887,851,18,1756,26,1712
,정자2동제4투,1996,964,443,489,19,951,13,1032
,정자2동제5투,2751,1709,1033,626,27,1686,23,1042
,정자2동제6투,3396,2155,1270,828,31,2129,26,1241
,정자2동제7투,2399,1636,993,603,22,1618,18,763
정자3동,소계,31415,22722,15022,7267,190,22479,243,8693
,관내사전투표,6472,6471,4749,1645,35,6429,42,1
,정자3동제1투,2283,1394,818,541,20,1379,15,889
,정자3동제2투,2220,1499,847,622,9,1478,21,721
,정자3동제3투,2937,1819,1235,545,20,1800,19,1118
,정자3동제4투,2547,1787,1157,589,15,1761,26,760
,정자3동제5투,3759,2492,1608,841,19,2468,24,1267
,정자3동제6투,3816,2567,1629,888,18,2535,32,1249
,정자3동제7투,2072,1255,758,469,11,1238,17,817
,정자3동제8투,3251,2148,1475,627,23,2125,23,1103
,정자3동제9투,2058,1290,746,500,20,1266,24,768
영화동,소계,17431,9670,4921,4485,152,9558,112,7761
,관내사전투표,3089,3089,1779,1253,37,3069,20,0
,영화동제1투,2794,1081,504,536,27,1067,14,1713
,영화동제2투,2869,1258,591,632,21,1244,14,1611
,영화동제3투,3203,1585,732,806,25,1563,22,1618
,영화동제4투,2672,1335,651,641,24,1316,19,1337
,영화동제5투,2804,1322,664,617,18,1299,23,1482
송죽동,소계,16092,9796,5671,3825,149,9645,151,6296
,관내사전투표,3173,3173,2109,997,35,3141,32,0
,송죽동제1투,2672,1346,740,554,32,1326,20,1326
,송죽동제2투,2802,1495,807,626,25,1458,37,1307
,송죽동제3투,1983,970,487,442,19,948,22,1013
,송죽동제4투,3034,1473,744,683,26,1453,20,1561
,송죽동제5투,2428,1339,784,523,12,1319,20,1089
조원1동,소계,23361,14105,7726,6023,187,13936,169,9256
,관내사전투표,3986,3987,2462,1456,33,3951,36,-1
,조원1동제1투,3748,1650,887,706,34,1627,23,2098
,조원1동제2투,2706,1365,714,608,21,1343,22,1341
,조원1동제3투,2363,1162,624,496,27,1147,15,1201
,조원1동제4투,2646,1376,725,610,22,1357,19,1270
,조원1동제5투,3008,1638,713,878,25,1616,22,1370
,조원1동제6투,2130,1269,694,554,10,1258,11,861
,조원1동제7투,2774,1658,907,715,15,1637,21,1116
조원2동,소계,15697,11669,6537,4933,84,11554,115,4028
,관내사전투표,5169,5169,3212,1890,32,5134,35,0
,조원2동제1투,2991,1822,938,844,15,1797,25,1169
,조원2동제2투,2616,1613,807,771,15,1593,20,1003
,조원2동제3투,2620,1616,865,723,11,1599,17,1004
,조원2동제4투,2301,1449,715,705,11,1431,18,852
연무동,소계,14129,8104,3879,3984,116,7979,125,6025
,관내사전투표,2506,2506,1379,1078,21,2478,28,0
,연무동제1투,1435,590,254,307,15,576,14,845
,연무동제2투,2038,950,451,463,19,933,17,1088
,연무동제3투,2446,1201,514,649,16,1179,22,1245
,연무동제4투,2553,1233,549,646,21,1216,17,1320
,연무동제5투,3151,1624,732,841,24,1597,27,1527
잘못 투입·구분된 투표지,,0,2,1,0,0,1,1,-2
